Data Analyst,Data Engineer,Data Scientist,Machine Learning Engineer,Product/Project Manager,Research Scientist,Software Engineer,Statistician
0.2816680234969706,0.0,0.09908136308136306,0.0,0.2979473830263303,0.0,0.32130323039533565,0.0
0.06,0.21,0.48,0.01,0.03,0.02,0.19,0.0
0.01,0.64,0.01,0.01,0.26,0.01,0.0,0.06
0.34,0.14,0.13,0.15,0.05,0.08,0.1,0.01
0.28,0.01,0.61,0.0,0.05,0.0,0.05,0.0
0.2,0.04,0.2,0.08,0.02,0.1,0.36,0.0
0.72,0.08,0.05,0.0,0.05,0.02,0.05,0.03
0.1775472822807663,0.0888661948332055,0.24817758792670566,0.08745001754446147,0.08633253230024077,0.037219339714039935,0.15022740886767616,0.12417963653290406
0.2347138465476159,0.02325608631269246,0.2312761508845945,0.18536599108369245,0.015128327920815152,0.00641346814436876,0.2085002496663543,0.09534587943986651
0.27,0.21,0.36,0.07,0.01,0.01,0.05,0.02
0.0,0.0,0.0,0.0,0.01,0.01,0.98,0.0
0.06,0.0,0.64,0.08,0.02,0.16,0.04,0.0
0.01,0.01,0.16,0.03,0.13,0.37,0.29,0.0
0.21491977106505172,0.0,0.26827349803695205,0.17141153280073546,0.0,0.0,0.19451323983105584,0.15088195826620487
0.02,0.22,0.09,0.07,0.41,0.01,0.02,0.16
0.3,0.12,0.05,0.0,0.01,0.03,0.49,0.0
0.09,0.08,0.47,0.04,0.05,0.04,0.12,0.11
0.01,0.08,0.11,0.22,0.07,0.12,0.03,0.36
0.1877662309069286,0.06342617688246596,0.2210987131042588,0.10082552300571748,0.06137946338840232,0.009399728238520297,0.2370558516030299,0.1190483128706765
0.03,0.04,0.78,0.01,0.05,0.01,0.08,0.0
0.2245549574969701,0.09741361556885575,0.1443344502211648,0.0,0.018002749445532457,0.008774835393578895,0.4064898993721242,0.1004294925017735
0.01,0.01,0.03,0.72,0.03,0.18,0.02,0.0
0.28,0.2,0.14,0.01,0.22,0.04,0.1,0.01
0.1775472822807663,0.0888661948332055,0.24817758792670566,0.08745001754446147,0.08633253230024077,0.037219339714039935,0.15022740886767616,0.12417963653290406
0.03,0.13,0.07,0.02,0.07,0.01,0.67,0.0
0.2347138465476159,0.02325608631269246,0.2312761508845945,0.18536599108369245,0.015128327920815152,0.00641346814436876,0.2085002496663543,0.09534587943986651
0.36,0.01,0.49,0.0,0.05,0.01,0.08,0.0
0.85,0.04,0.05,0.0,0.01,0.01,0.03,0.01
0.018666666666666665,0.01,0.003333333333333333,0.0,0.9590000000000001,0.0,0.009,0.0
0.0,0.01,0.0,0.0,0.04,0.01,0.94,0.0
0.7233333333333334,0.0,0.0,0.06,0.14,0.0,0.0,0.07666666666666667
0.41,0.05,0.18,0.01,0.22,0.06,0.04,0.03
0.43,0.06,0.22,0.05,0.14,0.02,0.07,0.01
0.16,0.03,0.55,0.02,0.01,0.08,0.08,0.07
0.42,0.17,0.04,0.0,0.16,0.02,0.13,0.06
0.19,0.12,0.45,0.0,0.1,0.04,0.1,0.0
0.22613838412571885,0.0,0.2614137634043107,0.20521076407913363,0.0,0.0,0.19507055640756413,0.11216653198327269
0.03,0.13,0.27,0.3,0.02,0.03,0.21,0.01
0.01,0.04,0.04,0.73,0.0,0.17,0.01,0.0
0.17851314636669738,0.0,0.29119064352736856,0.24359033745254563,0.0,0.0,0.17290404013877203,0.11380183251461613
0.19,0.0,0.04,0.73,0.0,0.02,0.01,0.01
0.16011904761904763,0.2,0.06,0.003333333333333333,0.0,0.0,0.556547619047619,0.02
0.01,0.02,0.23,0.06,0.03,0.58,0.03,0.04
0.52,0.19,0.2,0.0,0.01,0.02,0.06,0.0
0.0,0.0,0.01,0.0,0.71,0.01,0.27,0.0
0.29,0.03,0.06,0.06,0.05,0.13,0.04,0.34
0.62,0.12,0.14,0.03,0.01,0.0,0.07,0.01
0.003333333333333333,0.015,0.7458333333333335,0.0,0.19083333333333335,0.01,0.035,0.0
0.01,0.83,0.02,0.04,0.09,0.0,0.0,0.01
0.01,0.13,0.04,0.12,0.22,0.03,0.02,0.43
0.15,0.07,0.33,0.2,0.0,0.02,0.23,0.0
0.0,0.01,0.12,0.0,0.02,0.12,0.02,0.71
0.11,0.03,0.27,0.03,0.18,0.12,0.26,0.0
0.11,0.03,0.06,0.02,0.02,0.2,0.0,0.56
0.45,0.24,0.11,0.02,0.08,0.02,0.07,0.01
0.21,0.03,0.08,0.0,0.01,0.01,0.0,0.66
0.03,0.05,0.06,0.0,0.6,0.02,0.22,0.02
0.2345043438369319,0.0,0.2602001246607308,0.1607865245933068,0.0,0.0,0.20989729989866052,0.13461170701036992
0.43,0.1,0.05,0.0,0.13,0.02,0.05,0.22
0.31,0.0,0.02,0.64,0.01,0.0,0.02,0.0
0.05,0.11,0.26,0.0,0.07,0.17,0.31,0.03
0.01,0.02,0.54,0.08,0.05,0.21,0.09,0.0
0.4,0.14,0.26,0.02,0.09,0.0,0.09,0.0
0.05,0.69,0.02,0.0,0.05,0.02,0.16,0.01
0.1775472822807663,0.0888661948332055,0.24817758792670566,0.08745001754446147,0.08633253230024077,0.037219339714039935,0.15022740886767616,0.12417963653290406
0.12,0.0,0.11,0.65,0.0,0.04,0.08,0.0
0.01,0.04,0.51,0.12,0.08,0.19,0.04,0.01
0.12,0.2,0.51,0.1,0.03,0.0,0.04,0.0
0.1090176857277025,0.06477471733113033,0.15054786255424385,0.05271604895150801,0.3427903479333616,0.022979756011324116,0.0916454951022356,0.16552808638849398
0.23,0.08,0.07,0.02,0.14,0.01,0.45,0.0
0.0,0.03,0.16,0.76,0.0,0.04,0.01,0.0
0.02,0.12,0.34,0.27,0.04,0.18,0.03,0.0
0.1877662309069286,0.06342617688246596,0.2210987131042588,0.10082552300571748,0.06137946338840232,0.009399728238520297,0.2370558516030299,0.1190483128706765
0.16,0.08,0.16,0.02,0.07,0.02,0.48,0.01
0.1,0.05,0.1,0.6,0.02,0.07,0.06,0.0
0.11,0.01,0.2,0.19,0.0,0.1,0.38,0.01
0.02,0.07,0.0,0.1,0.67,0.0,0.13,0.01
0.04,0.03,0.69,0.07,0.02,0.09,0.03,0.03
0.06,0.04,0.71,0.0,0.02,0.11,0.05,0.01
0.03,0.03,0.05,0.71,0.01,0.06,0.11,0.0
0.25546460043744934,0.0,0.2795115874369446,0.15679839139296223,0.0,0.0,0.16637168551183443,0.14185373522080943
0.29,0.28,0.13,0.04,0.02,0.0,0.2,0.04
0.02,0.01,0.02,0.0,0.05,0.027999999999999997,0.872,0.0
0.1821885164146959,0.0,0.2674386009804874,0.16863247764931164,0.0,0.0,0.17868509017334122,0.20305531478216352
0.04,0.04,0.11,0.7,0.01,0.01,0.09,0.0
0.05,0.21,0.01,0.0,0.48,0.01,0.0,0.24
0.25546460043744934,0.0,0.2795115874369446,0.15679839139296223,0.0,0.0,0.16637168551183443,0.14185373522080943
0.13,0.05,0.31,0.37,0.05,0.02,0.07,0.0
0.04,0.0,0.38,0.11,0.04,0.24,0.16,0.03
0.25,0.0,0.0,0.0,0.09,0.01,0.65,0.0
0.30409596395359983,0.03,0.12736314830792828,0.004127121081392004,0.01,0.03,0.10070223372639248,0.3937115329306874
0.1775472822807663,0.0888661948332055,0.24817758792670566,0.08745001754446147,0.08633253230024077,0.037219339714039935,0.15022740886767616,0.12417963653290406
0.0,0.53,0.0,0.04,0.26,0.0,0.0,0.17
0.01,0.71,0.03,0.07,0.14,0.0,0.03,0.01
0.43,0.11,0.15,0.03,0.03,0.09,0.07,0.09
0.12,0.07,0.11,0.62,0.01,0.0,0.06,0.01
0.03,0.18,0.02,0.12,0.59,0.01,0.01,0.04
0.2,0.07,0.42,0.09,0.08,0.06,0.08,0.0
0.17851314636669738,0.0,0.29119064352736856,0.24359033745254563,0.0,0.0,0.17290404013877203,0.11380183251461613
0.45,0.14,0.21,0.0,0.05,0.02,0.06,0.07
0.32555668269638843,0.049634665171429886,0.16445016666340198,0.0,0.12099405578082047,0.0903287962037962,0.23181265793030495,0.017222975553857905
0.09,0.1,0.53,0.17,0.02,0.02,0.06,0.01
0.1821885164146959,0.0,0.2674386009804874,0.16863247764931164,0.0,0.0,0.17868509017334122,0.20305531478216352
0.22,0.11,0.23,0.01,0.05,0.04,0.33,0.01
0.53,0.09,0.22,0.03,0.01,0.0,0.12,0.0
0.36,0.03,0.35,0.16,0.03,0.03,0.03,0.01
0.0,0.23,0.02,0.17,0.14,0.03,0.03,0.38
0.02,0.06,0.53,0.01,0.02,0.07,0.29,0.0
0.23092459393485246,0.0,0.2658038340214732,0.14955159582043673,0.0,0.0,0.2109366874548021,0.14278328876843566
0.2547857142857143,0.0375,0.3815238095238096,0.0,0.1661904761904762,0.05,0.11,0.0
0.01,0.11,0.14,0.13,0.14,0.06,0.04,0.37
0.17,0.385,0.05,0.0,0.01,0.0,0.385,0.0
0.26976543736386704,0.0,0.34124264160222895,0.1580642214454453,0.0,0.0,0.09435534722234559,0.13657235236611315
0.21491977106505172,0.0,0.26827349803695205,0.17141153280073546,0.0,0.0,0.19451323983105584,0.15088195826620487
0.0425,0.05,0.0375,0.0,0.71,0.02,0.14,0.0
0.01,0.03,0.0,0.0,0.05,0.02,0.01,0.88
0.04,0.04,0.04,0.05,0.08,0.04,0.71,0.0
0.14,0.06,0.21,0.1914761904761905,0.0,0.05,0.34852380952380957,0.0
0.02,0.47,0.08,0.04,0.29,0.0,0.08,0.02
0.22,0.02,0.22,0.03,0.07,0.27649999999999997,0.08349999999999999,0.08
0.02,0.7,0.06,0.06,0.03,0.03,0.1,0.0
0.14,0.58,0.16,0.02,0.02,0.02,0.01,0.05
0.72,0.0,0.15,0.0,0.05,0.04,0.01,0.03
0.05,0.04,0.24,0.43,0.05,0.1,0.08,0.01
0.51,0.02,0.23,0.04,0.01,0.02,0.15,0.02
0.01,0.09379166666666666,0.092875,0.04,0.02,0.4733333333333333,0.02,0.25
0.07333333333333333,0.01,0.07,0.0,0.0,0.013333333333333332,0.0,0.8333333333333333
0.05,0.0,0.18,0.18,0.0,0.53,0.04,0.02
0.01,0.04,0.56,0.17,0.05,0.12,0.0,0.05
0.07,0.0,0.08,0.74,0.0,0.0,0.11,0.0
0.18,0.11,0.14,0.15,0.09,0.03,0.29,0.01
0.42280064380064397,0.13581371406371404,0.0,0.0,0.29045038295038295,0.0,0.15093525918525913,0.0
0.26,0.25,0.06,0.01,0.13,0.04,0.23,0.02
0.1775472822807663,0.0888661948332055,0.24817758792670566,0.08745001754446147,0.08633253230024077,0.037219339714039935,0.15022740886767616,0.12417963653290406
0.6873419080919079,0.0,0.01,0.0,0.30265809190809184,0.0,0.0,0.0
0.1877662309069286,0.06342617688246596,0.2210987131042588,0.10082552300571748,0.06137946338840232,0.009399728238520297,0.2370558516030299,0.1190483128706765
0.11,0.23,0.35,0.01,0.03,0.04,0.23,0.0
0.01,0.1,0.43,0.19,0.06,0.09,0.11,0.01
0.01,0.02,0.32,0.42,0.01,0.0,0.22,0.0
0.68,0.03,0.1,0.0,0.13,0.0,0.02,0.04
0.20947479632342808,0.0,0.22026416708257,0.20085860809736822,0.0,0.0,0.19636396714594181,0.17303846135069162
0.35,0.07,0.38,0.02,0.05,0.04,0.06,0.03
0.07,0.03,0.2,0.04,0.01,0.54,0.05,0.06
0.15,0.1,0.08,0.14,0.07,0.06,0.4,0.0
0.2347138465476159,0.02325608631269246,0.2312761508845945,0.18536599108369245,0.015128327920815152,0.00641346814436876,0.2085002496663543,0.09534587943986651
0.18,0.21,0.34,0.0,0.04,0.04,0.19,0.0
0.02,0.35,0.04,0.06,0.38,0.01,0.12,0.02
0.23,0.0,0.08,0.0,0.0,0.02,0.01,0.66
0.03,0.05,0.39,0.15,0.03,0.16,0.19,0.0
0.22,0.12,0.25,0.11,0.01,0.05,0.08,0.16
0.0,0.3051460054636289,0.08149693088577858,0.0,0.321390978483908,0.0,0.14090332613311812,0.15106275903356595
0.24,0.02,0.57,0.01,0.02,0.05,0.05,0.04
0.11,0.17,0.37,0.11,0.05,0.07,0.12,0.0
0.02,0.09,0.14,0.45,0.07,0.02,0.2,0.01
0.02,0.06,0.01,0.11,0.7,0.02,0.02,0.06
0.21,0.09,0.41,0.06,0.1,0.02,0.11,0.0
0.1,0.01,0.04,0.78,0.04,0.0,0.03,0.0
0.15,0.02,0.17,0.01,0.01,0.45,0.12,0.07
0.21491977106505172,0.0,0.26827349803695205,0.17141153280073546,0.0,0.0,0.19451323983105584,0.15088195826620487
0.4325,0.05,0.415,0.0,0.01,0.0025,0.06,0.03
0.2347138465476159,0.02325608631269246,0.2312761508845945,0.18536599108369245,0.015128327920815152,0.00641346814436876,0.2085002496663543,0.09534587943986651
0.01,0.1,0.69,0.02,0.0,0.09,0.09,0.0
0.12,0.01,0.48,0.02,0.06,0.13,0.01,0.17
0.25,0.16,0.16,0.14,0.08,0.07,0.06,0.08
0.27,0.01,0.43,0.0,0.13,0.05,0.02,0.09
0.3343124098124096,0.0,0.0,0.0,0.0,0.0,0.6656875901875898,0.0
0.0,0.04,0.02,0.0,0.07,0.02,0.0,0.85
0.32210930735930726,0.0,0.0,0.0,0.0,0.0,0.0,0.6778906926406925
0.21491977106505172,0.0,0.26827349803695205,0.17141153280073546,0.0,0.0,0.19451323983105584,0.15088195826620487
0.06,0.58,0.07,0.03,0.15,0.02,0.04,0.05
0.11,0.05,0.39,0.01,0.11,0.22,0.07,0.04
0.08,0.01,0.86,0.02,0.0,0.03,0.0,0.0
0.29,0.15,0.08,0.01,0.08,0.02,0.36,0.01
0.37,0.09,0.21,0.0,0.05,0.02,0.13,0.13
0.18,0.2,0.17,0.05,0.05,0.04,0.3,0.01
0.03,0.0,0.0,0.01,0.01,0.0,0.95,0.0
0.28,0.11,0.3,0.16,0.02,0.05,0.06,0.02
0.05,0.05,0.05,0.74,0.02,0.02,0.05,0.02
0.43,0.07,0.1,0.03,0.06,0.05,0.03,0.23
0.04,0.11,0.54,0.0,0.01,0.0,0.3,0.0
0.17,0.1,0.08,0.01,0.61,0.0,0.02,0.01
0.07,0.01,0.15,0.0,0.69,0.01,0.05,0.02
0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.97
0.11,0.07,0.63,0.05,0.02,0.02,0.1,0.0
0.16764285714285712,0.06,0.6145,0.0,0.01,0.0,0.14785714285714285,0.0
0.06,0.01,0.51,0.07,0.01,0.1,0.18,0.06
0.04,0.02,0.1,0.39,0.01,0.05,0.39,0.0
0.30748413428676574,0.09389272204403783,0.1794680794351847,0.0,0.0,0.08516462703962702,0.33399043719438437,0.0
0.08,0.05,0.02,0.0,0.65,0.0,0.2,0.0
0.17,0.01,0.09,0.03,0.15,0.14,0.14,0.27
0.03,0.02,0.27,0.06,0.17,0.09,0.36,0.0
0.04,0.75,0.04,0.05,0.03,0.0,0.09,0.0
0.26,0.07,0.64,0.01,0.0,0.0,0.02,0.0
0.19,0.08,0.27,0.13,0.0,0.15,0.06,0.12
0.5,0.12,0.16,0.01,0.0,0.01,0.09,0.11
0.06,0.73,0.15,0.02,0.01,0.0,0.03,0.0
0.04,0.01,0.03,0.0,0.68,0.02,0.22,0.0
0.18,0.08,0.45,0.09,0.04,0.05,0.11,0.0
0.31,0.19,0.06,0.03,0.03,0.01,0.37,0.0
0.35,0.06,0.41,0.01,0.06,0.05,0.01,0.05
0.6692857142857143,0.03,0.04,0.0,0.2107142857142857,0.0,0.04,0.01
0.03,0.91,0.02,0.0,0.0,0.0,0.04,0.0
0.057999999999999996,0.79,0.03,0.0,0.0,0.032,0.09,0.0
0.06,0.02,0.06,0.74,0.02,0.0,0.1,0.0
0.03,0.02,0.3,0.16,0.0,0.46,0.02,0.01
0.06,0.0,0.08,0.01,0.07,0.05,0.73,0.0
0.23092459393485246,0.0,0.2658038340214732,0.14955159582043673,0.0,0.0,0.2109366874548021,0.14278328876843566
0.13,0.11,0.18,0.01,0.56,0.0,0.01,0.0
0.265,0.03,0.0775,0.05583333333333333,0.07,0.1575,0.32416666666666666,0.02
0.20947479632342808,0.0,0.22026416708257,0.20085860809736822,0.0,0.0,0.19636396714594181,0.17303846135069162
0.09,0.02,0.14,0.02,0.01,0.01,0.71,0.0
0.04,0.05,0.01,0.04,0.71,0.0,0.15,0.0
0.74,0.0,0.06,0.0,0.0,0.0,0.01,0.19
0.35,0.26,0.06,0.0,0.01,0.0,0.32,0.0
0.14654767859499448,0.026021512466872565,0.23698082273976356,0.10304115296932358,0.018535400619250596,0.15589760529537788,0.12633048276981568,0.18664534454460147
0.02,0.07,0.06,0.65,0.07,0.0,0.06,0.07
0.16,0.12,0.16,0.08,0.11,0.08,0.29,0.0
0.01,0.0,0.3,0.07,0.0,0.52,0.07,0.03
0.32,0.07,0.12,0.11,0.07,0.01,0.29,0.01
0.01,0.06,0.52,0.19,0.07,0.1,0.03,0.02
0.02,0.27,0.04,0.47,0.12,0.03,0.03,0.02
0.01,0.03,0.0,0.0,0.38,0.01,0.0,0.57
0.20080796228458506,0.0,0.2891512778863036,0.13950724307226184,0.0,0.0,0.18880836767403283,0.18172514908281662
0.04,0.01,0.18,0.71,0.0,0.01,0.05,0.0
0.31,0.64,0.0,0.0,0.01,0.01,0.03,0.0
0.26,0.64,0.02,0.0,0.02,0.0,0.06,0.0
0.23,0.14,0.29,0.01,0.06,0.0,0.27,0.0
0.48,0.08,0.19,0.0,0.03,0.0,0.21,0.01
0.06,0.02,0.21,0.35,0.05,0.17,0.1,0.04
0.03,0.04,0.59,0.0,0.05,0.18,0.06,0.05
0.02,0.13,0.0,0.05,0.5,0.01,0.02,0.27
0.02,0.04,0.06,0.0,0.72,0.0,0.15,0.01
0.08,0.68,0.07,0.02,0.0,0.02,0.13,0.0
0.1775472822807663,0.0888661948332055,0.24817758792670566,0.08745001754446147,0.08633253230024077,0.037219339714039935,0.15022740886767616,0.12417963653290406
0.2125253339744589,0.10064943388460768,0.08593263909284801,0.0,0.11064458689340181,0.05692055030750262,0.12687282204599876,0.306454633801182
0.48,0.06,0.37,0.0,0.01,0.02,0.02,0.04
0.43,0.02,0.35,0.0,0.03,0.06,0.04,0.07
0.51,0.06,0.05,0.03,0.1,0.04,0.2,0.01
0.2345043438369319,0.0,0.2602001246607308,0.1607865245933068,0.0,0.0,0.20989729989866052,0.13461170701036992
0.0,0.03,0.03,0.09,0.61,0.02,0.14,0.08
0.04,0.03,0.68,0.0,0.01,0.0,0.24,0.0
0.01,0.01,0.05,0.79,0.0,0.01,0.13,0.0
0.09,0.01,0.17,0.0,0.05,0.22,0.1,0.36
0.07574895707665186,0.004209277433871639,0.12198750628996362,0.04039849054610048,0.07269010553075485,0.025845978021954562,0.05782527996649725,0.6012944051342056
0.2347138465476159,0.02325608631269246,0.2312761508845945,0.18536599108369245,0.015128327920815152,0.00641346814436876,0.2085002496663543,0.09534587943986651
0.03,0.02,0.19,0.65,0.03,0.02,0.06,0.0
0.04,0.69,0.1,0.04,0.06,0.02,0.05,0.0
0.02,0.01,0.08,0.79,0.0,0.08,0.01,0.01
0.02,0.0,0.35,0.0,0.55,0.03,0.04,0.01
0.41,0.14,0.01,0.0,0.38,0.03,0.03,0.0
0.20080796228458506,0.0,0.2891512778863036,0.13950724307226184,0.0,0.0,0.18880836767403283,0.18172514908281662
0.22613838412571885,0.0,0.2614137634043107,0.20521076407913363,0.0,0.0,0.19507055640756413,0.11216653198327269
0.07,0.7,0.09,0.05,0.04,0.01,0.04,0.0
0.21,0.01,0.59,0.0,0.05,0.05,0.03,0.06
0.02,0.06,0.05,0.0,0.73,0.0,0.0,0.14
0.33,0.09666666666666668,0.16333333333333336,0.01,0.06,0.02,0.18,0.14
0.07,0.73,0.12,0.03,0.02,0.0,0.03,0.0
0.01,0.03,0.09,0.67,0.01,0.0,0.19,0.0
0.02,0.82,0.01,0.05,0.09,0.0,0.0,0.01
0.42,0.14789285714285716,0.05,0.19210714285714287,0.0,0.19,0.0,0.0
0.15732279547545,0.0506230090092145,0.24979193646012451,0.041719237926434206,0.13269178932952552,0.05746613494595465,0.2527891290201396,0.057595967833156896
0.36,0.07,0.42,0.0,0.07,0.01,0.07,0.0
0.04,0.07,0.0,0.02,0.06,0.0,0.0,0.81
0.02,0.13,0.38,0.1,0.05,0.19,0.13,0.0
0.11,0.07,0.1,0.15,0.17,0.12,0.21,0.07
0.23,0.02,0.65,0.0,0.0,0.01,0.04,0.05
0.62,0.08,0.03,0.0,0.04,0.01,0.2,0.02
0.05,0.05,0.28,0.0,0.19,0.04,0.39,0.0
0.11,0.05,0.36,0.14,0.07,0.19,0.07,0.01
0.06,0.02,0.3,0.14,0.01,0.3,0.03,0.14
0.15361904761904763,0.015357142857142856,0.08277380952380951,0.0,0.02,0.02,0.70825,0.0
0.01,0.04,0.07,0.0,0.0,0.85,0.02,0.01
0.05,0.69,0.13,0.08,0.02,0.0,0.03,0.0
0.07,0.76,0.06,0.02,0.04,0.0,0.05,0.0
0.11,0.0,0.04,0.05,0.01,0.77,0.0,0.02
0.0,0.0,0.18,0.71,0.0,0.1,0.01,0.0
0.1,0.02,0.37,0.35,0.02,0.02,0.12,0.0
0.32,0.06,0.31,0.02,0.03,0.19,0.06,0.01
0.03,0.0,0.0,0.0,0.0,0.12,0.0,0.85
0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.96
0.13,0.04,0.82,0.0,0.0,0.01,0.0,0.0
0.13,0.03,0.15,0.64,0.0,0.02,0.02,0.01
0.11,0.04,0.08,0.01,0.14,0.1,0.52,0.0
0.03,0.06,0.15,0.06,0.07,0.05,0.58,0.0
0.1877662309069286,0.06342617688246596,0.2210987131042588,0.10082552300571748,0.06137946338840232,0.009399728238520297,0.2370558516030299,0.1190483128706765
0.02,0.0,0.31,0.22,0.07,0.34,0.04,0.0
0.08,0.1,0.21,0.15,0.09,0.02,0.35,0.0
0.05,0.18,0.3,0.06,0.05,0.19,0.09,0.08
0.01,0.03,0.17,0.73,0.01,0.01,0.04,0.0
0.67,0.02,0.14,0.0,0.01,0.11,0.01,0.04
0.06,0.04,0.06,0.06,0.07,0.41,0.23,0.07
0.18266666666666664,0.02,0.07333333333333333,0.03,0.04,0.0,0.644,0.01
0.04,0.11,0.6,0.0,0.01,0.04,0.2,0.0
0.03,0.02,0.06,0.79,0.0,0.03666666666666667,0.03333333333333333,0.03
0.04,0.37,0.02,0.1,0.41,0.0,0.04,0.02
0.09,0.0,0.05,0.62,0.01,0.01,0.22,0.0
0.49,0.03,0.14,0.0,0.26,0.02,0.04,0.02
0.12,0.06,0.12,0.16,0.0,0.2,0.33,0.01
0.07,0.7,0.0,0.01,0.04,0.02,0.16,0.0
0.07,0.07,0.15,0.0,0.45,0.01,0.24,0.01
0.0,0.0,0.0,0.01,0.06,0.0,0.0,0.93
0.0,0.81,0.03,0.03,0.1,0.01,0.02,0.0
0.01,0.01,0.0,0.01,0.04,0.06,0.01,0.86
0.83,0.01,0.06,0.0,0.07,0.02,0.0,0.01
0.1877662309069286,0.06342617688246596,0.2210987131042588,0.10082552300571748,0.06137946338840232,0.009399728238520297,0.2370558516030299,0.1190483128706765
0.04,0.01,0.1,0.68,0.14,0.01,0.0,0.02
0.1821885164146959,0.0,0.2674386009804874,0.16863247764931164,0.0,0.0,0.17868509017334122,0.20305531478216352
0.15,0.13,0.17,0.03,0.07,0.01,0.44,0.0
0.16387566662669584,0.0,0.25180120783055165,0.17958509111998122,0.0,0.0,0.16195590909428556,0.24278212532848556
0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.98
0.2125253339744589,0.10064943388460768,0.08593263909284801,0.0,0.11064458689340181,0.05692055030750262,0.12687282204599876,0.306454633801182
0.05,0.55,0.09,0.06,0.17,0.0,0.03,0.05
0.7431666666666666,0.06933333333333333,0.14083333333333334,0.0275,0.0,0.01,0.009166666666666667,0.0
0.24,0.11,0.29,0.02,0.02,0.18,0.11,0.03
0.23,0.07,0.45,0.03,0.04,0.09,0.09,0.0
0.08,0.02,0.06,0.04,0.01,0.03,0.01,0.75
0.03,0.65,0.09,0.08,0.07,0.0,0.05,0.03
0.2345043438369319,0.0,0.2602001246607308,0.1607865245933068,0.0,0.0,0.20989729989866052,0.13461170701036992
0.11,0.04,0.72,0.0,0.04,0.04,0.05,0.0
0.01,0.0,0.19,0.0,0.03,0.75,0.02,0.0
0.1,0.03,0.17,0.07,0.09,0.3,0.24,0.0
0.02,0.04,0.12,0.13,0.16,0.11,0.41,0.01
0.03,0.02,0.75,0.09,0.0,0.08,0.02,0.01
0.21,0.07,0.31,0.0,0.07,0.1,0.21,0.03
0.05,0.03,0.01,0.03,0.75,0.04,0.06,0.03
0.01,0.64,0.15,0.09,0.05,0.05,0.01,0.0
0.01,0.09,0.03,0.0,0.05,0.0,0.82,0.0
0.1775472822807663,0.0888661948332055,0.24817758792670566,0.08745001754446147,0.08633253230024077,0.037219339714039935,0.15022740886767616,0.12417963653290406
0.1518918918918919,0.25054054054054054,0.16740990990990995,0.18333333333333335,0.09087837837837838,0.030675675675675675,0.12195945945945944,0.003310810810810811
0.12,0.15,0.1,0.03,0.07,0.01,0.5,0.02
0.11,0.04,0.16,0.04,0.03,0.36,0.21,0.05
0.09,0.09,0.01,0.09,0.07,0.06,0.58,0.01
0.23,0.05,0.38,0.03,0.01,0.08,0.19,0.03
0.11,0.14,0.1,0.0,0.02,0.0,0.63,0.0
0.02,0.16,0.06,0.1,0.08,0.01,0.01,0.56
0.28,0.03,0.62,0.0,0.01,0.0,0.03,0.03
0.07,0.65,0.22,0.0,0.0,0.01,0.03,0.02
0.01,0.68,0.03,0.05,0.11,0.0,0.1,0.02
0.06,0.03,0.09,0.14,0.1,0.05,0.41,0.12
0.01,0.03,0.22,0.65,0.01,0.03,0.05,0.0
0.68,0.03,0.18,0.0,0.02,0.01,0.04,0.04
0.1,0.11,0.01,0.0,0.07,0.0,0.02,0.69
0.20080796228458506,0.0,0.2891512778863036,0.13950724307226184,0.0,0.0,0.18880836767403283,0.18172514908281662
0.01,0.0,0.028166666666666663,0.0,0.0,0.9618333333333332,0.0,0.0
0.02,0.06,0.08,0.01,0.65,0.09,0.07,0.02
0.02,0.08,0.14,0.08,0.01,0.01,0.05,0.61
0.011793609941002283,0.6958925412706282,0.036327784786459476,0.0,0.16654811497628028,0.002448210470736617,0.03132865013205167,0.055661088422841634
0.08,0.1,0.23,0.05,0.02,0.08,0.44,0.0
0.1325,0.08,0.27,0.0075,0.27,0.01,0.21,0.02
0.02,0.04,0.05,0.77,0.02,0.01,0.09,0.0
0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.98
0.14,0.16,0.34,0.09,0.07,0.05,0.14,0.01
0.11,0.11,0.17,0.04,0.07,0.02,0.47,0.01
0.08416666666666667,0.0,0.0,0.13,0.0,0.0,0.7858333333333334,0.0
0.1877662309069286,0.06342617688246596,0.2210987131042588,0.10082552300571748,0.06137946338840232,0.009399728238520297,0.2370558516030299,0.1190483128706765
0.04,0.01,0.09,0.11,0.59,0.02,0.02,0.12
0.03,0.34,0.04,0.32,0.09,0.07,0.04,0.07
0.2345043438369319,0.0,0.2602001246607308,0.1607865245933068,0.0,0.0,0.20989729989866052,0.13461170701036992
0.33390590739572845,0.0004753565927810889,0.020013658443612234,0.0016829505122882206,0.00020123217036094557,0.6348987714518418,0.004796375090790145,0.0040257483425969335
0.1775472822807663,0.0888661948332055,0.24817758792670566,0.08745001754446147,0.08633253230024077,0.037219339714039935,0.15022740886767616,0.12417963653290406
0.21491977106505172,0.0,0.26827349803695205,0.17141153280073546,0.0,0.0,0.19451323983105584,0.15088195826620487
0.20080796228458506,0.0,0.2891512778863036,0.13950724307226184,0.0,0.0,0.18880836767403283,0.18172514908281662
0.0,0.0,0.84,0.03,0.02,0.05,0.05,0.01
0.1774642857142857,0.0,0.0,0.0,0.2925357142857143,0.13,0.15,0.25
